,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
696,23.2,-900.555481,919.812866,937.044861,-1118.879395,930.199951,941.363831,-915.09668,979.90033,741.73584,-1071.820068,990.232056,734.723206,-1010.331604,1370.582031,787.540894,-960.550537,1244.078247,1003.138428,-982.477356,1280.227417,753.774658,-1077.346191,1294.65564,772.809814,-959.950439,1609.234863,1059.049316,-951.713623,1515.606079,1142.211182,-1039.286011,1554.421021,1060.286133,-922.113342,1351.650757,759.665466,-832.549866,1400.469482,864.65033,-742.075195,1189.985962,697.097168,-811.049316,1319.938843,714.957458,-782.922852,925.974915,819.679199,-767.697327,964.837219,797.082642,-827.543091,1035.228271,828.037109,-1118.709961,1399.264404,832.593872,-1051.321289,1456.652954,937.475464,-1174.02771,1412.87793,1170.328247,-1227.155396,1436.679199,1058.620239,-1085.092651,1240.603149,1352.404541,-1081.083862,1295.489136,1326.036255,-1043.873047,1280.969849,1238.447876,-789.215393,564.267944,1007.34259,-899.51239,827.983032,973.369324,-749.253235,122.436996,1089.553589,-792.246094,285.673737,1127.68689,-717.575134,40.145969,1199.522827,-796.46344,48.445045,1246.669312,-837.59314,127.19165,1053.562744,-744.620361,31.14156,1255.205811,-1154.783936,476.677765,742.123474,-1081.357544,574.301636,865.402893,-1136.494995,60.733082,591.277283,-1105.427002,316.880829,736.628235,-1150.94165,30.115261,731.707092,-1065.434448,35.468033,748.664063,-1053.700806,73.74855,538.8797,-1113.119385,32.163288,767.493652
697,23.233333,-911.503479,921.395813,909.523926,-1129.874634,930.090698,911.754517,-924.437561,983.524475,714.49408,-1081.378906,991.686157,706.31073,-1013.736694,1372.641235,768.783936,-967.550903,1240.177124,981.09552,-986.646729,1283.167969,733.41333,-1082.039185,1298.159668,751.522278,-971.488464,1608.074463,1041.453857,-967.389954,1513.917603,1124.472778,-1050.47583,1552.960693,1038.241577,-923.197449,1352.906372,742.029602,-835.538452,1398.489136,849.949097,-739.095703,1193.804565,680.069824,-808.679871,1323.070679,699.845032,-790.927856,928.382874,795.504028,-774.053955,967.331055,773.6745,-834.16687,1038.308716,802.585205,-1122.111816,1401.708618,813.585571,-1053.654907,1455.518066,919.335754,-1172.126831,1411.520996,1155.699097,-1226.905884,1439.314087,1042.214478,-1100.72937,1240.417847,1348.56311,-1092.023926,1292.994385,1319.106567,-1053.178345,1271.461304,1233.556763,-795.831238,571.947815,984.598694,-911.227905,834.192444,946.585449,-752.794006,123.706436,1024.442505,-797.411438,282.374603,1077.737183,-724.198975,36.991524,1129.497559,-804.677612,42.945518,1173.573364,-840.18335,131.736038,987.041809,-754.058655,30.307165,1183.20459,-1156.335571,473.531525,720.351807,-1083.597534,575.247986,839.767761,-1131.089966,54.564545,587.871582,-1103.609253,315.516785,721.202881,-1149.443726,30.724949,730.914551,-1064.401733,34.372467,748.663025,-1046.984863,62.78561,536.645508,-1112.526611,32.142101,767.215149
698,23.266667,-921.346008,921.120178,883.826904,-1139.539063,928.055054,882.78479,-930.898987,986.186401,689.427979,-1087.890625,991.795044,678.680359,-1015.279419,1372.460571,750.756042,-974.793762,1234.342773,960.335388,-989.402039,1283.445923,714.023132,-1085.301758,1299.427124,731.03009,-981.409363,1605.080811,1024.739868,-980.378479,1510.287231,1107.204468,-1059.893433,1549.565796,1017.642517,-923.384888,1351.637085,725.35675,-837.474731,1393.549805,836.245117,-737.123352,1193.814941,664.191589,-806.075256,1322.872314,686.053589,-799.564819,928.495544,773.340637,-781.559448,967.375732,751.856262,-842.000122,1038.986206,778.4953,-1124.49939,1402.016113,795.438721,-1055.216431,1452.481567,902.306885,-1169.647583,1406.479736,1142.759033,-1225.900024,1438.026245,1026.984009,-1114.769409,1239.175781,1346.255005,-1102.11145,1289.449463,1314.302002,-1062.136719,1261.082153,1231.305542,-802.942261,575.265015,961.630981,-920.110413,835.772766,921.275208,-760.97998,125.010803,953.413269,-804.346863,278.203339,1023.081543,-726.801941,36.298347,1052.985962,-804.76178,42.977348,1100.671021,-849.463501,134.548996,919.522278,-753.195923,31.112936,1108.181152,-1158.249268,470.239868,700.443237,-1087.095459,576.472168,816.420898,-1127.259277,48.691929,584.937988,-1103.272949,313.1763,708.114563,-1148.712891,30.906418,730.153442,-1063.87146,33.773678,748.570496,-1042.039063,52.756157,535.033264,-1112.252319,32.146786,766.853455
699,23.3,-929.435486,918.811035,859.105042,-1147.471313,925.477539,854.495972,-935.059875,987.700073,665.908264,-1092.110718,991.949768,652.020691,-1015.841003,1371.33606,734.0755,-981.586182,1227.722046,940.844543,-990.973694,1282.732544,696.104797,-1087.085083,1300.001343,711.734497,-989.785095,1601.028687,1009.751221,-991.397705,1505.484863,1091.333862,-1067.552612,1545.127563,999.069336,-923.251709,1349.228271,709.913208,-838.825867,1386.954224,823.379639,-736.374207,1190.995728,649.346558,-803.953491,1320.143555,672.778076,-808.64978,925.693481,751.658508,-789.308777,964.401672,730.722351,-849.002136,1037.043579,756.096252,-1125.774658,1401.799805,778.240112,-1056.159424,1448.676147,886.957092,-1166.526001,1398.566406,1131.171265,-1224.113525,1434.223511,1013.272766,-1127.259277,1236.930054,1344.803101,-1111.208252,1284.919434,1310.387085,-1070.317505,1250.170898,1230.51709,-809.669617,574.15863,935.641052,-926.963135,834.01062,896.199463,-770.247498,128.396484,880.870544,-811.848022,273.963379,966.612671,-729.735168,38.141281,975.454224,-806.398193,42.521832,1025.557983,-859.148254,138.00444,849.108032,-753.20752,31.678226,1031.765503,-1159.643188,466.836151,681.899536,-1092.325684,576.484558,796.365417,-1123.055054,43.332314,582.646301,-1103.211304,310.813965,696.56781,-1148.189697,30.994339,729.294861,-1063.648438,33.401764,748.682983,-1036.555054,43.64156,534.716309,-1112.42334,32.124527,766.530396
700,23.333333,-935.623474,915.199402,834.656189,-1153.46936,922.60553,826.669312,-937.42572,987.94574,642.684387,-1094.423462,992.024719,625.899048,-1015.170349,1369.417114,719.530823,-986.912476,1220.650757,922.907532,-991.276733,1281.610107,679.734497,-1087.315308,1300.15686,694.203308,-996.772522,1596.24939,996.329468,-1000.648743,1499.846313,1076.817871,-1073.774658,1540.018799,982.261169,-922.616333,1346.255005,696.185364,-839.213806,1379.828735,811.506958,-736.459961,1186.487061,635.064636,-803.058228,1315.901367,660.162292,-816.725708,920.160034,730.591003,-795.960693,958.762146,709.941711,-853.762878,1032.749023,736.087952,-1125.883667,1400.604858,763.123718,-1056.3302,1443.766479,873.457581,-1164.062378,1389.505737,1120.551636,-1221.83374,1428.687622,1000.798706,-1137.684204,1234.684204,1343.459595,-1118.956055,1279.88562,1306.319702,-1078.083008,1238.842529,1229.802856,-816.453918,569.63208,907.292175,-931.499756,829.974182,870.778198,-778.152588,134.103668,808.09082,-819.937866,270.080078,908.761658,-735.726929,40.004997,897.76355,-812.609131,42.039646,947.789063,-866.9104,144.439392,776.619385,-758.817261,31.792946,953.81134,-1159.937622,463.424011,664.676697,-1097.524902,576.475342,778.148926,-1118.310791,38.696594,580.957458,-1102.946899,308.639038,686.219238,-1147.870605,31.122784,728.536194,-1063.463867,33.017616,749.181519,-1030.497192,35.717075,535.78186,-1112.847412,31.872843,766.291504
701,23.366667,-939.902466,910.825989,810.219299,-1157.50354,919.615662,799.287964,-938.783081,987.928772,619.611633,-1095.828369,992.107056,600.382141,-1013.950928,1367.016235,706.427551,-990.504822,1212.430298,906.166321,-990.418945,1280.240112,664.534302,-1086.648926,1299.637573,678.476929,-1002.460938,1590.816406,983.943176,-1008.651611,1493.77002,1063.510742,-1078.581665,1534.297852,966.76416,-921.113159,1342.963257,683.932495,-838.966919,1372.151855,801.21344,-736.853394,1181.120605,621.62738,-801.927979,1310.764404,648.767456,-822.946899,913.339661,709.85199,-801.059448,951.858154,689.859436,-856.788879,1026.94519,717.860413,-1125.334106,1398.208984,750.016907,-1056.189819,1437.660889,861.713867,-1161.430664,1379.038086,1110.479736,-1219.687256,1421.577271,989.729492,-1146.886841,1231.208862,1341.11792,-1125.886108,1273.88501,1302.171265,-1085.236206,1227.80542,1228.994507,-822.305908,563.316101,877.496948,-934.268677,824.423584,844.88623,-786.433411,141.022583,735.449036,-828.06604,267.250885,849.35907,-745.423706,42.145153,820.935547,-822.753113,42.252972,870.403198,-874.413025,153.636627,703.294678,-768.989807,31.089542,876.374573,-1160.122803,461.199249,646.806702,-1101.489868,577.319397,759.851257,-1115.617065,35.618061,579.919983,-1103.594482,307.334473,675.724365,-1148.039063,31.199036,728.048828,-1063.728149,33.023167,749.326904,-1026.938232,29.403908,536.601196,-1113.574463,31.944006,766.192566
702,23.4,-944.585876,903.832153,785.215332,-1159.562988,916.30603,772.986511,-938.535156,988.188599,597.12323,-1095.699341,992.948364,576.282227,-1012.105347,1364.031494,695.043213,-992.393311,1203.232178,890.622192,-988.943787,1278.321411,651.164063,-1085.060059,1298.188477,664.600403,-1006.664734,1584.648315,973.026001,-1014.973877,1486.885376,1051.500977,-1081.977783,1528.03125,952.962646,-918.903748,1339.479736,672.993408,-837.922852,1363.995361,792.261292,-736.757019,1175.295532,609.227356,-799.900818,1305.400513,638.654053,-826.81012,906.593994,690.474243,-804.159668,945.299255,671.584656,-858.855713,1020.443787,701.066223,-1124.128296,1394.638306,738.536011,-1055.510132,1430.557983,851.442627,-1158.687256,1368.558716,1101.531616,-1217.467041,1412.91748,979.935242,-1154.853638,1225.820801,1338.391724,-1131.881104,1266.355347,1297.992188,-1090.434082,1216.554688,1227.548096,-827.388428,556.290955,845.524658,-937.34613,818.694092,818.695801,-795.492859,150.055359,663.213135,-836.327454,264.858368,788.992737,-756.712036,45.525658,742.417908,-834.550842,42.356445,790.846375,-883.030151,165.674698,630.933044,-781.383484,30.955667,796.325806,-1161.071655,459.418854,629.042969,-1103.949097,578.39856,739.122253,-1115.306885,33.243748,578.748718,-1104.228271,307.13913,664.78595,-1148.452026,31.133575,727.78595,-1064.287598,33.225899,749.16925,-1025.784546,25.603754,536.342224,-1114.212891,31.955238,765.725403
703,23.433333,-946.963501,896.986145,759.336365,-1160.082764,912.209717,747.069824,-937.094238,988.970398,574.450867,-1094.640869,994.015442,552.548828,-1009.562622,1360.687256,685.301514,-992.621338,1193.359985,875.812988,-986.651184,1276.282104,639.132324,-1082.82666,1296.38562,652.530884,-1010.432129,1577.933105,963.673706,-1020.225891,1479.393311,1040.952515,-1084.422119,1520.975952,940.65509,-916.089722,1335.832764,663.234741,-836.316162,1355.797974,783.748901,-735.391846,1170.22644,597.568237,-796.820068,1300.338013,629.365051,-828.432617,900.344238,670.888062,-805.09436,939.170166,653.216309,-858.909058,1014.267334,684.612488,-1122.334961,1390.312866,728.911133,-1054.024536,1422.652466,842.828491,-1155.31897,1356.876831,1093.9021,-1214.223022,1403.754883,971.615845,-1160.802002,1218.31958,1335.562134,-1136.226807,1257.101318,1293.968872,-1094.522095,1204.378296,1225.660767,-831.17749,548.55542,810.34491,-940.715149,812.682434,791.537354,-804.758423,160.917252,591.820984,-844.853943,263.416077,728.130371,-766.54071,49.775867,662.035522,-844.458679,41.952843,710.0495,-892.294373,180.190933,561.079224,-790.996948,29.858047,714.222778,-1162.41333,458.524292,612.143127,-1104.601563,580.079102,716.984131,-1115.887695,31.77936,577.799683,-1105.223755,308.314636,653.03595,-1149.305786,30.973539,727.088684,-1065.175415,33.677338,748.80481,-1025.761108,24.11957,536.319702,-1115.038452,32.278019,765.111694
704,23.466667,-946.779541,890.589294,732.082642,-1158.547729,908.17865,721.924927,-935.322632,990.468872,551.672729,-1093.043701,995.878479,529.88208,-1006.937988,1357.289673,677.063599,-991.499695,1182.818115,861.701477,-984.121155,1274.684937,628.282104,-1080.12915,1294.38208,642.213135,-1012.423645,1570.538818,955.194824,-1023.791199,1471.482544,1031.660645,-1085.660645,1513.485352,929.708008,-913.090759,1332.644897,654.570374,-834.12616,1347.834229,776.07666,-732.728027,1166.333984,586.075256,-793.357971,1296.236084,620.731323,-827.954651,894.325073,650.27002,-804.039978,933.42572,633.79895,-857.598633,1007.968201,667.085083,-1120.34375,1385.385864,721.369446,-1052.129272,1413.825806,835.9729,-1151.224365,1343.6604,1087.913208,-1210.196899,1393.267578,965.438599,-1165.161865,1208.64917,1332.81311,-1139.194824,1246.086914,1290.627197,-1097.211914,1191.120483,1224.755859,-833.736755,540.864319,771.817017,-942.040588,806.07196,762.056335,-811.781372,172.171768,522.166443,-850.82074,262.875244,667.042297,-774.079346,55.017967,583.044678,-852.06781,43.158108,630.818848,-899.196777,194.823608,493.494141,-798.428162,29.908106,633.117737,-1162.981201,458.364044,595.426697,-1102.328247,582.553223,695.032471,-1116.574951,30.635681,577.450684,-1105.642456,310.617218,641.486389,-1150.386353,31.274467,726.4245,-1066.116455,34.335045,748.441528,-1026.201904,23.900772,536.198669,-1116.070068,33.153172,764.096924
705,23.5,-943.359375,885.195374,704.050293,-1154.534424,903.757629,698.408936,-933.630737,991.500793,528.118164,-1091.513184,997.118286,508.29422,-1004.32074,1352.855957,670.146973,-988.213379,1171.48584,848.455872,-981.35199,1272.510498,618.288818,-1077.495361,1291.355957,633.328125,-1012.584106,1562.115845,947.082153,-1024.942505,1462.819214,1023.023499,-1085.265259,1504.926514,920.165405,-910.018982,1329.112793,646.712341,-831.710205,1339.474854,768.79187,-729.296631,1163.51062,574.204102,-789.478821,1292.803223,612.481506,-826.297058,888.902832,626.675293,-801.646606,928.354675,611.756714,-854.236511,1002.023926,648.621155,-1118.26709,1378.74292,715.283813,-1050.083984,1403.333252,830.073181,-1146.186768,1327.508423,1082.963867,-1206.02124,1380.565918,960.108215,-1166.966187,1197.474976,1331.076782,-1140.206299,1233.707642,1288.098877,-1097.780396,1176.843018,1224.115479,-834.925903,533.279053,730.400391,-940.411865,799.594666,730.612915,-814.658997,182.319855,456.261871,-853.567017,262.622833,607.048828,-778.956726,60.641994,509.973297,-857.81665,45.908089,555.729492,-901.474854,207.840759,428.041199,-804.284485,30.496536,557.645264,-1162.637085,458.11261,579.65094,-1098.242554,584.951416,673.701721,-1117.57019,29.387342,576.826172,-1105.244873,312.547028,630.041504,-1150.870361,31.247032,725.903931,-1066.518188,34.81852,747.704102,-1027.172363,23.860924,535.69281,-1116.22522,33.924107,763.293884
706,23.533333,-935.794922,880.297485,674.195923,-1147.741211,897.261963,676.331665,-932.731445,991.264587,502.590942,-1091.143555,996.745239,487.448425,-1002.262939,1346.893188,663.26239,-983.209656,1158.833862,834.81665,-978.957336,1269.238403,608.374146,-1075.341431,1286.388672,624.870239,-1011.100769,1552.528809,938.426453,-1023.987305,1453.474243,1014.660461,-1083.324585,1494.933716,911.024902,-907.227295,1324.672729,638.492676,-829.008728,1330.794312,760.939392,-725.201721,1161.010742,561.470093,-785.409485,1289.263672,603.986938,-822.616211,883.763672,600.800903,-797.698242,923.690735,587.665527,-849.688721,995.602966,628.377625,-1116.479004,1369.555786,710.114441,-1047.245117,1390.645752,824.852844,-1140.043579,1310.372559,1077.861572,-1201.301147,1364.921753,955.92572,-1166.554077,1185.465942,1330.378296,-1139.322754,1220.499146,1286.318481,-1096.393555,1161.595337,1224.508057,-833.939941,524.910828,687.060181,-935.549866,792.066833,697.818542,-814.267395,189.54715,395.471161,-854.274475,261.148956,549.345154,-778.572144,67.014183,446.948364,-858.723328,48.944427,488.721222,-900.476501,215.11554,365.653015,-805.292908,33.882351,492.078949,-1161.027954,457.012207,564.048645,-1093.7229,585.510986,653.162476,-1118.096313,28.635881,576.581604,-1103.966675,313.897583,618.338623,-1150.741821,31.386419,725.678772,-1066.382935,34.885021,747.278809,-1027.694702,23.708176,535.405579,-1115.79895,34.431957,762.829163
707,23.566667,-924.607056,875.960815,647.753662,-1138.778809,888.681458,654.745361,-932.189941,990.162659,476.469025,-1091.364502,995.054993,467.117065,-1000.332703,1339.635742,656.358032,-975.80719,1145.221924,820.462585,-976.747437,1264.478271,598.384155,-1073.298218,1279.364624,616.859375,-1007.344482,1541.977295,929.538757,-1020.40448,1443.463257,1006.378418,-1079.583252,1484.24707,902.345032,-904.886292,1319.287109,629.646729,-825.61853,1321.525635,751.480286,-720.947632,1157.833496,547.343445,-781.589478,1285.015625,593.6698,-818.159485,878.521484,573.526306,-793.235535,919.079224,562.552063,-845.792419,988.941162,605.805847,-1114.446289,1358.434326,705.301941,-1044.134644,1376.36731,819.192078,-1132.59436,1292.202148,1074.00354,-1195.536377,1346.810791,951.839355,-1164.3125,1172.270142,1329.922974,-1136.809814,1206.290039,1284.814331,-1092.903564,1145.841553,1225.520752,-831.149597,516.052429,641.652344,-927.45166,783.388123,665.273804,-812.318726,190.637833,340.50293,-852.597717,256.967865,496.133972,-771.940918,70.438896,392.801331,-851.889282,48.31609,433.540192,-899.009766,214.149155,309.940735,-797.606384,35.361649,437.358215,-1159.294312,454.975525,549.762878,-1088.479614,584.037842,633.643677,-1118.595215,27.929398,576.313843,-1102.893799,314.449615,607.556396,-1150.544189,31.434008,725.581604,-1066.119629,34.792927,747.14386,-1028.234375,23.614271,535.178101,-1115.302368,34.676937,762.626953
708,23.6,-917.44519,867.107422,619.073303,-1129.578125,879.473755,633.059753,-930.416199,989.485291,451.204926,-1090.236572,993.183716,447.686188,-997.873596,1330.855591,649.28595,-966.932861,1130.597412,805.208557,-974.228088,1258.598755,588.197937,-1070.926392,1270.737305,608.889282,-1001.430054,1530.939819,919.822571,-1014.549377,1433.346802,997.843994,-1073.74707,1473.083618,893.487671,-902.063416,1312.894775,620.139893,-821.126892,1311.508545,741.031921,-717.309265,1154.460449,531.163269,-777.850159,1280.181274,581.924377,-813.38324,873.982483,545.019165,-788.675293,915.07135,536.178894,-842.253357,982.873718,581.501404,-1112.021973,1345.455444,700.200317,-1040.096069,1360.801025,812.992065,-1123.640747,1273.463501,1069.728638,-1188.682739,1327.115845,947.347046,-1159.682007,1158.916382,1328.94812,-1131.980835,1191.519775,1282.625366,-1087.236572,1129.175293,1225.881958,-827.104126,508.234863,594.536865,-917.855286,775.198792,632.877441,-807.594238,182.479874,294.31604,-849.4823,248.81366,448.710449,-765.897522,65.104851,352.348907,-846.559265,39.083717,389.670441,-893.915894,203.932587,260.635406,-792.189026,30.683044,395.653168,-1157.058105,453.172485,535.927246,-1082.307373,582.998718,614.829651,-1119.127686,27.259012,576.097351,-1100.705933,315.125031,597.301575,-1150.359375,31.525728,725.513794,-1065.907715,34.783962,746.978516,-1028.859131,23.555286,534.919922,-1114.873413,34.941513,762.454651
709,23.633333,-909.892883,858.830139,589.742065,-1119.651245,870.24176,611.99884,-927.705811,988.473511,427.185608,-1087.649536,991.000427,429.312622,-994.827393,1321.204712,641.533508,-956.281982,1115.655151,789.497192,-971.135925,1251.80542,577.690125,-1067.668091,1260.963867,600.955078,-993.19635,1519.276123,909.621582,-1006.343628,1422.595825,988.718689,-1066.192871,1461.588501,884.437866,-899.070801,1306.261353,609.729797,-815.533752,1301.310669,729.070251,-713.755859,1152.411255,511.814056,-774.103638,1275.939697,568.291992,-806.692261,870.364746,514.504822,-782.482971,912.109009,507.361816,-835.631104,977.216125,556.736206,-1108.538452,1331.13855,694.8479,-1034.92041,1344.178955,806.171021,-1112.910034,1253.814697,1064.778076,-1180.272583,1305.999512,942.557129,-1153.237549,1144.287964,1327.047241,-1125.22937,1175.704468,1279.667847,-1079.554443,1111.991943,1225.537476,-822.198608,500.954498,546.779236,-907.855835,767.389709,600.640442,-799.603027,162.348785,257.317932,-846.533875,236.718719,407.108276,-764.495605,53.196732,329.406677,-847.792114,38.636417,366.571259,-882.976929,184.047867,216.331039,-794.102112,30.536692,376.713501,-1153.841064,451.078583,521.284912,-1075.169189,581.743713,595.302795,-1119.538818,26.846172,575.945129,-1098.680176,315.420959,585.780457,-1150.15918,31.577301,725.46405,-1065.695557,34.820496,746.851074,-1029.375854,23.544695,534.672485,-1114.611084,35.123466,762.343201
710,23.666667,-899.429321,852.578491,560.729248,-1108.357178,860.339783,590.54126,-924.511902,987.032959,403.39389,-1084.382202,987.962158,411.380829,-991.261658,1310.484375,633.172363,-943.908813,1100.668579,773.329346,-967.743896,1243.933228,566.701355,-1063.733398,1249.82019,592.812073,-983.561035,1506.940186,898.631531,-996.480164,1411.026855,978.703674,-1057.057495,1449.500854,874.677673,-896.168335,1298.698242,598.4505,-809.253235,1291.507202,715.002563,-710.079041,1151.885864,490.350311,-771.449097,1272.637207,552.450806,-798.214478,867.622192,481.897339,-774.136414,909.979248,476.278137,-826.577881,971.945801,530.477905,-1104.013428,1315.532837,689.152222,-1028.031494,1326.208008,798.043884,-1100.649536,1233.667725,1058.68042,-1170.007568,1284.692627,936.841919,-1144.380371,1128.793335,1323.916626,-1116.642334,1159.396118,1275.660278,-1068.634888,1094.612427,1223.416016,-817.398254,494.023376,501.893402,-897.048523,758.93219,568.696289,-794.737366,139.485733,230.438782,-845.952271,222.961929,373.549774,-761.669556,42.4389,316.677917,-846.396851,40.985611,353.114777,-876.64679,158.176208,183.70607,-791.546753,32.863956,368.194183,-1149.716797,448.049561,505.895264,-1066.778564,579.450867,574.880859,-1119.9729,26.456902,575.765686,-1096.316284,315.323334,573.815613,-1150.163086,31.705431,725.286499,-1065.615845,35.137077,746.446655,-1029.773926,23.559677,534.4422,-1114.419067,35.494198,762.142761
711,23.7,-887.545349,846.939148,531.375916,-1096.03125,848.889587,567.523865,-921.025635,985.585083,379.505951,-1080.595093,983.901489,393.06488,-987.492249,1297.872559,624.382629,-930.533203,1085.33252,756.154419,-964.254517,1234.753906,555.133118,-1059.492798,1236.978638,584.453064,-972.860352,1493.61853,886.469177,-985.662842,1398.648682,967.644958,-1047.162231,1436.4375,863.970581,-893.430054,1289.796265,586.305054,-802.565369,1281.289795,699.560669,-706.192444,1152.0448,467.358185,-769.747314,1268.934204,535.553467,-789.961487,865.670166,448.010071,-766.035278,908.53833,443.789612,-816.736145,967.00293,503.339996,-1098.591675,1298.288452,683.236023,-1020.015137,1307.221802,789.502075,-1087.160767,1213.269531,1052.259399,-1158.639038,1262.670288,931.103821,-1133.609253,1112.654053,1319.987305,-1106.038208,1142.473389,1270.871094,-1056.466187,1077.187256,1221.090332,-811.291504,489.837524,464.797424,-885.811035,752.895813,537.143677,-795.173157,121.616394,209.935944,-845.178345,213.469376,347.900269,-761.586365,35.616394,307.41156,-844.796936,42.082523,346.324036,-877.534241,136.239365,161.367142,-789.818359,34.520809,360.71347,-1144.693115,444.834106,491.083374,-1057.850098,576.523438,553.84198,-1120.235107,26.290684,575.649292,-1093.079102,314.971436,562.726563,-1149.938599,32.016792,725.035583,-1065.288574,35.374718,746.030579,-1030.173584,23.520212,534.184753,-1114.167847,35.889408,761.921082
712,23.733333,-876.870056,840.675903,500.266266,-1083.622559,836.42981,543.255127,-917.239624,984.044128,355.236481,-1076.384399,978.879089,374.006348,-983.608765,1283.679443,615.476624,-916.423157,1068.354492,737.844421,-961.06781,1223.936035,543.776978,-1055.199951,1222.386475,575.980408,-961.619568,1479.043701,872.77179,-974.129089,1385.370728,955.518494,-1036.737671,1422.186157,852.21814,-890.850098,1279.620728,573.861877,-796.236511,1269.629272,683.447266,-703.295227,1151.668823,444.047943,-768.301514,1264.147949,518.540955,-782.411682,863.92157,414.654419,-758.840942,907.326782,411.673981,-807.988831,962.25708,475.784424,-1092.837646,1278.976929,677.032532,-1011.526611,1286.627075,780.578247,-1072.130127,1192.223633,1045.565063,-1145.900635,1239.645142,924.482971,-1121.137451,1096.918213,1315.971802,-1093.69458,1125.813965,1265.943726,-1043.065674,1059.345337,1218.626953,-803.049255,488.916229,437.351898,-875.660034,752.232483,506.870758,-800.553406,108.652939,195.739807,-843.062683,207.71283,330.633423,-762.775818,32.699875,302.056396,-843.408325,42.638027,345.035614,-885.207092,118.469185,149.009781,-788.685791,34.424744,357.167633,-1138.581299,441.989563,477.947632,-1047.905884,574.828674,534.092407,-1120.105225,26.502794,575.575623,-1088.730957,314.255402,552.941467,-1149.539185,32.600319,724.634277,-1064.858643,35.708508,745.652283,-1030.014893,23.298262,534.059326,-1113.828003,36.341614,761.650879
713,23.766667,-865.67749,834.40918,471.18576,-1071.519165,823.569153,518.269104,-913.311646,980.99469,331.328979,-1071.305054,972.423645,354.204407,-979.932129,1267.941895,606.304321,-902.269775,1050.016479,718.25708,-958.145691,1211.90625,532.017822,-1051.063354,1206.344727,566.731628,-950.280457,1462.892212,858.583862,-962.061951,1370.705688,943.064758,-1026.250977,1406.375854,840.372009,-888.640259,1268.046509,561.490295,-790.136108,1256.547852,667.596436,-701.581787,1150.481812,421.184387,-767.134399,1258.282349,501.871002,-774.885071,862.272888,383.310303,-752.132141,906.281982,381.063904,-799.794006,958.147461,448.86969,-1087.12793,1257.844727,670.272583,-1002.882263,1264.140503,770.994446,-1056.33667,1170.306152,1037.819336,-1132.722534,1214.600098,917.239685,-1107.088989,1082.124878,1311.365234,-1079.99707,1109.421265,1259.959229,-1027.982422,1042.570068,1215.833374,-793.877625,488.392578,413.186951,-864.734253,754.97644,479.74704,-806.24054,96.699707,185.368164,-841.066467,201.775085,317.718536,-763.122498,30.466398,298.03772,-841.706299,42.807419,344.011139,-893.438293,102.934341,141.834122,-787.851685,33.988758,354.443634,-1132.039673,439.722382,465.576813,-1037.110596,573.645569,515.031738,-1119.919434,26.790121,575.480896,-1084.287964,313.430054,543.629456,-1149.134399,32.842739,724.358398,-1064.223633,35.632236,745.311829,-1029.901855,23.093939,533.925171,-1113.390259,36.691586,761.475586
714,23.8,-853.672302,828.493103,445.377594,-1060.22583,810.635376,493.889404,-908.124146,975.70752,308.96405,-1065.473022,964.580383,334.394653,-975.592224,1251.436523,596.561279,-889.469788,1031.582886,698.353333,-954.591553,1198.978882,519.758972,-1046.387329,1189.987549,556.443787,-938.952454,1445.479248,845.307556,-949.916443,1354.294556,931.041626,-1015.800842,1389.448608,829.272644,-885.981689,1255.391113,549.388794,-783.988831,1242.373291,652.032776,-700.42041,1149.289429,398.998138,-766.845276,1251.517212,485.763611,-767.386169,860.42218,354.860748,-745.58429,905.275452,352.896759,-791.949646,953.820068,424.049957,-1080.934326,1236.319946,662.417847,-994.329956,1241.229858,760.484375,-1040.515259,1148.843384,1028.648438,-1120.007202,1187.684082,908.329224,-1092.768433,1067.470459,1304.941406,-1066.886841,1093.636841,1252.21521,-1011.815063,1027.088623,1211.761108,-785.734802,484.7052,391.687683,-852.148926,753.147583,454.848999,-807.709839,85.190781,177.336685,-839.825745,195.042496,306.118408,-762.242493,28.923492,296.339691,-840.617004,42.83707,342.081421,-895.895935,88.241737,134.401123,-787.648926,33.831936,352.801819,-1125.950439,436.304138,452.809235,-1027.546997,571.18927,497.091278,-1119.700806,27.120291,575.467896,-1080.698975,311.930786,534.328918,-1148.835571,32.630825,724.445251,-1063.891724,35.320595,745.439514,-1029.752319,23.007696,534.005798,-1113.130005,36.474842,761.612732
